,careerOpportunitiesRating,ceo,compensationAndBenefitsRating,cultureAndValuesRating,exactMatch,featuredReview,id,industry,industryId,industryName,isEEP,name,numberOfRatings,overallRating,parentEmployer,ratingDescription,recommendToFriendRating,sectorId,sectorName,seniorLeadershipRating,squareLogo,website,workLifeBalanceRating
9,0.0,"{'name': 'Sasha Froylad', 'title': 'Founder', 'numberOfRatings': 0, 'pctApprove': 0, 'pctDisapprove': 0}",0.0,0.0,False,,1838017,IT Services,200064.0,IT Services,False,Help4Access,0,0,,Not Applicable,0,10013.0,Information Technology,0.0,,www.help4access.com,0.0
0,4.5,"{'name': 'Leigh Ann Barney', 'title': 'CEO', 'numberOfRatings': 12, 'pctApprove': 92, 'pctDisapprove': 8, 'image': {'src': 'https://media.glassdoor.com/people/sqll/212879/trilogy-health-services-ceo1574237906331.png', 'height': 200, 'width': 200}}",4.5,4.5,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Trilogy-Health-Services-RVW30597754.htm', 'id': 30597754, 'currentJob': True, 'reviewDateTime': '2019-11-27 02:14:07.21', 'jobTitle': 'ADPO', 'location': '', 'jobTitleFromDb': 'ADPO', 'headline': 'Great Company', 'pros': 'Quarterly raises,  free insurance, weekly pay.', 'cons': 'Hiring process isnâ€™t the easiest', 'overall': 5, 'overallNumeric': 5}",212879,Health Care Services & Hospitals,200059.0,Health Care Services & Hospitals,True,Trilogy Health Services,709,4.3,,Very Satisfied,87,10012.0,Health Care,4.3,https://media.glassdoor.com/sqll/212879/trilogy-health-services-squarelogo-1549483951370.png,www.trilogyjobs.com,4.2
0,4.3,"{'name': 'Jen-Hsun Huang', 'title': 'Founder, President, and CEO', 'numberOfRatings': 1903, 'pctApprove': 98, 'pctDisapprove': 2, 'image': {'src': 'https://media.glassdoor.com/people/sqll/7633/nvidia-jen-hsun-huang.png', 'height': 200, 'width': 200}}",4.3,4.4,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-NVIDIA-RVW30402700.htm', 'id': 30402700, 'currentJob': False, 'reviewDateTime': '2019-11-15 14:31:34.263', 'jobTitle': 'Systems Software Engineering Manager', 'location': '', 'jobTitleFromDb': 'Systems Software Engineering Manager', 'headline': 'Best company to work for', 'pros': ""Hot technology\r\nNo BS colleagues\r\nVisionary CEO who cuts thru' all bureaucracy"", 'cons': 'Can be stressfull. YOu either leave Nvidia in 0-2 yrs or stay here forever', 'overall': 5, 'overallNumeric': 5}",7633,Computer Hardware & Software,200060.0,Computer Hardware & Software,True,NVIDIA,2439,4.5,,Very Satisfied,94,10013.0,Information Technology,4.2,https://media.glassdoor.com/sqll/7633/nvidia-squarelogo-1474909715686.png,www.nvidia.com,4.0
1,0.0,,0.0,0.0,True,,2613050,,,,False,Nvidia,1,0.0,,Not Applicable,0,,,0.0,,www.nvidia.com.brpagehome.html,0.0
0,4.3,"{'name': 'Joe Gallo', 'title': 'Co-President and CEO', 'numberOfRatings': 614, 'pctApprove': 97, 'pctDisapprove': 3, 'image': {'src': 'https://media.glassdoor.com/people/sqll/2778/e-and-j-gallo-joe-gallo.png', 'height': 200, 'width': 200}}",4.3,4.5,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-E-and-J-Gallo-Winery-RVW30566126.htm', 'id': 30566126, 'currentJob': False, 'reviewDateTime': '2019-11-25 11:18:32.757', 'jobTitle': 'Intern', 'location': 'Dallas, TX', 'jobTitleFromDb': 'Intern', 'headline': 'Incredible place to work!', 'pros': 'Good pay\r\nIncredibly people\r\nLots of upward mobility', 'cons': 'The distributors do not offer great pay', 'overall': 5, 'overallNumeric': 5}",2778,Food & Beverage Manufacturing,200071.0,Food & Beverage Manufacturing,True,E. & J. Gallo Winery,907,4.5,,Very Satisfied,91,10015.0,Manufacturing,4.2,https://media.glassdoor.com/sqll/2778/e-and-j-gallo-winery-squarelogo-1561998268430.png,www.gallocareers.com,4.2
0,4.1,"{'name': 'Sasan Goodarzi', 'title': 'CEO', 'numberOfRatings': 428, 'pctApprove': 94, 'pctDisapprove': 6, 'image': {'src': 'https://media.glassdoor.com/people/sqll/2293/intuit-ceo1548884199289.png', 'height': 200, 'width': 200}}",4.5,4.5,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Intuit-RVW30573687.htm', 'id': 30573687, 'currentJob': True, 'reviewDateTime': '2019-11-25 20:28:55.977', 'jobTitle': 'Employee', 'location': '', 'headline': 'NA', 'pros': 'They really care for their employees.', 'cons': ""Year end review process isn't great, but they are working on it."", 'overall': 5, 'overallNumeric': 5}",2293,Computer Hardware & Software,200060.0,Computer Hardware & Software,True,Intuit,4854,4.4,,Very Satisfied,89,10013.0,Information Technology,4.1,https://media.glassdoor.com/sqll/2293/intuit-squarelogo-1573086631128.png,www.intuit.com,4.3
1,2.6,"{'name': 'Jose Resendiz', 'title': 'General Manager, Digital Insight', 'numberOfRatings': 19, 'pctApprove': 51, 'pctDisapprove': 49}",2.7,2.9,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Digital-Insight-RVW25818429.htm', 'id': 25818429, 'currentJob': True, 'reviewDateTime': '2019-04-24 03:38:27.877', 'jobTitle': 'QA Engineer', 'location': 'San Francisco, CA', 'jobTitleFromDb': 'QA Engineer', 'headline': 'QA Engineer', 'pros': 'Good Company to work for.', 'cons': 'Poor Management style and can improve', 'overall': 3, 'overallNumeric': 3}",9271,Computer Hardware & Software,200060.0,Computer Hardware & Software,False,Digital Insight,105,2.7,"{'id': 4212, 'name': 'NCR', 'relationshipDate': '', 'relationship': 'SUBSIDIARYOF', 'isSunset': False, 'sunsetMessage': '', 'logo': {'normalUrl': 'https://media.glassdoor.com/sql/4212/ncr-squarelogo-1504876861442.png', 'mediumUrl': 'https://media.glassdoor.com/sqlm/4212/ncr-squarelogo-1504876861442.png', 'smallUrl': 'https://media.glassdoor.com/sqls/4212/ncr-squarelogo-1504876861442.png'}}",OK,40,10013.0,Information Technology,2.3,https://media.glassdoor.com/sqll/9271/digital-insight-squarelogo-1417542874802.png,www.digitalinsight.com,3.0
2,4.1,,3.9,5.0,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Intuit-Real-Estate-Solutions-RVW16086504.htm', 'id': 16086504, 'currentJob': True, 'reviewDateTime': '2017-07-26 14:41:10.927', 'jobTitle': 'Employee', 'location': '', 'headline': 'Intuit solutions', 'pros': 'On intuit has generally good people. The members of intuit Outreach do pro bono work and organize events like epilepsy walks. The benefits are also pretty good', 'cons': 'not that much to tell', 'overall': 5, 'overallNumeric': 5}",217877,Computer Hardware & Software,200060.0,Computer Hardware & Software,False,Intuit Real Estate Solutions,2,4.2,,Very Satisfied,72,10013.0,Information Technology,4.1,https://media.glassdoor.com/sqll/217877/intuit-real-estate-solutions-squarelogo-1464951154612.png,realestate.intuit.com,3.6
3,0.0,,0.0,0.0,False,,1544600,"Museums, Zoos & Amusement Parks",200015.0,"Museums, Zoos & Amusement Parks",False,The Center for Intuitive and Outsider Art,0,0,,Not Applicable,0,10004.0,"Arts, Entertainment & Recreation",0.0,,www.art.org,0.0
4,4.0,,3.5,5.0,False,,1893967,,,,False,Intuit Micro,2,4.0,,Satisfied,100,,,4.0,,www.intuitmicro.com,3.9
5,1.0,,1.0,1.0,False,,1293374,,,,False,Intuit Integrated Marketing,1,1.0,,Very Dissatisfied,0,,,1.0,,www.intuitm.com,2.0
6,0.0,,0.0,0.0,False,,719358,,,,False,Intuit Signal,0,0,,Not Applicable,0,,,0.0,,www.intuitsignal.org,0.0
7,3.8,"{'name': 'Kimberly Labow', 'title': 'CEO', 'numberOfRatings': 23, 'pctApprove': 76, 'pctDisapprove': 24}",3.6,4.0,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Medfusion-RVW29571890.htm', 'id': 29571890, 'currentJob': True, 'reviewDateTime': '2019-10-02 05:27:26.47', 'jobTitle': 'Manager', 'location': 'Cary, NC', 'jobTitleFromDb': 'Manager', 'headline': 'No Politics', 'pros': ""I've worked at large firms (6000) and small (50) and seen the different kinds of politics and red-tape that slow down most companies.  This is the most open and pragmatic place I've worked.  Focus is on problems and solutions, not turf, not authority, not blame, not work-avoidance.  You want to have an impact or solve a problem here?  Just jump in."", 'cons': ""The size means your day-to-day is going to be unpredictable.  Many people wear many hats.  That's part of the fun and opportunity - but it can also be disorienting and frustrating if you like doing one thing without interruption until it's done.  You need to be able to change gears quickly, or this might not be for you."", 'overall': 5, 'overallNumeric': 5}",106688,Computer Hardware & Software,200060.0,Computer Hardware & Software,False,Medfusion,45,3.8,,Satisfied,73,10013.0,Information Technology,3.8,https://media.glassdoor.com/sqll/106688/medfusion-squarelogo-1429182518028.png,www.medfusion.com,4.3
8,3.0,,2.0,3.0,False,,1746173,,,,False,IntuitThings,1,3.0,,OK,100,,,3.0,https://media.glassdoor.com/sqll/1746173/intuitthings-squarelogo-1572868088307.png,www.intuitthings.com,3.0
9,0.0,,0.0,0.0,False,,378506,Health Care Services & Hospitals,200059.0,Health Care Services & Hospitals,False,Wyoming Cardiopulmonary Services,0,0,,Not Applicable,0,10012.0,Health Care,0.0,https://media.glassdoor.com/sqll/378506/wyoming-cardiopulmonary-services-squarelogo-1442391251337.png,www.wyoheart.com,0.0
0,3.9,"{'name': 'Francis S. Collins', 'title': 'NIH Director', 'numberOfRatings': 503, 'pctApprove': 95, 'pctDisapprove': 5, 'image': {'src': 'https://media.glassdoor.com/people/sqll/11709/nih-francis-s-collins.png', 'height': 200, 'width': 200}}",3.6,4.1,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-NIH-RVW30506788.htm', 'id': 30506788, 'currentJob': True, 'reviewDateTime': '2019-11-21 10:42:43.827', 'jobTitle': 'Scientist', 'location': '', 'jobTitleFromDb': 'Scientist', 'headline': 'Great company', 'pros': 'Great company to work for', 'cons': 'The distance from my house is high and traffic is bad as well', 'overall': 5, 'overallNumeric': 5}",11709,Biotech & Pharmaceuticals,200021.0,Biotech & Pharmaceuticals,True,NIH,1171,4.1,,Very Satisfied,86,10005.0,Biotech & Pharmaceuticals,3.6,https://media.glassdoor.com/sqll/11709/nih-squarelogo.png,www.nih.gov,3.9
1,2.4,"{'name': 'Wayne Langei', 'title': 'President and CEO', 'numberOfRatings': 0, 'pctApprove': 0, 'pctDisapprove': 0}",3.2,3.4,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-NIH-Federal-Credit-Union-RVW25897827.htm', 'id': 25897827, 'currentJob': True, 'reviewDateTime': '2019-04-29 10:24:28.527', 'jobTitle': 'Teller', 'location': 'Rockville, MD', 'jobTitleFromDb': 'Teller', 'headline': 'I Would Gladly Return Again', 'pros': 'The people were great. The job was interesting. The members were pretty amazing. The sense of community and family was present.', 'cons': 'There was some disconnect between back office staff and branch staff. Oftentimes sales seemed more important than building and maintaining member relationships.', 'overall': 5, 'overallNumeric': 5}",135482,Investment Banking & Asset Management,200053.0,Investment Banking & Asset Management,False,NIH Federal Credit Union,9,3.9,,Satisfied,68,10010.0,Finance,3.1,https://media.glassdoor.com/sqll/135482/nih-federal-credit-union-squarelogo.png,www.nihfcu.org,4.2
2,3.0,,2.0,5.0,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-NiH-Research-RVW19562466.htm', 'id': 19562466, 'currentJob': True, 'reviewDateTime': '2018-03-06 18:18:24.433', 'jobTitle': 'Employee', 'location': 'Chapel Hill, NC', 'headline': 'Healthcare Technology Consultant', 'pros': 'Great Management and Clients and day to day', 'cons': 'No structured bonus or commission program. No bonus per performance', 'overall': 4, 'overallNumeric': 4}",2005988,,,,False,NiH Research,1,4.0,,Satisfied,100,,,5.0,,www.nihresearch.com,5.0
3,0.0,,0.0,0.0,False,,1357877,,,,False,The Children's Inn at NIH,0,0,,Not Applicable,0,,,0.0,https://media.glassdoor.com/sqll/1357877/the-children-s-inn-at-nih-squarelogo-1497268953900.png,www.childrensinn.org,0.0
4,3.6,"{'name': 'Jack DeGioia', 'title': 'President and Director', 'numberOfRatings': 330, 'pctApprove': 89, 'pctDisapprove': 11, 'image': {'src': 'https://media.glassdoor.com/people/sqll/3731/georgetown-university-jack-degioia.png', 'height': 200, 'width': 200}}",3.6,3.9,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Georgetown-University-RVW30585140.htm', 'id': 30585140, 'currentJob': True, 'reviewDateTime': '2019-11-26 09:49:05.17', 'jobTitle': 'Temporary/Intermittent Researcher', 'location': '', 'jobTitleFromDb': 'Temporary/Intermittent Researcher', 'headline': 'GU Research Lab: Great opportunities and flexible schedule, but low pay/benefits', 'pros': '- Well funded labs\r\n- Cutting edge research\r\n- Flexible schedule\r\n- Good stepping stone for other opportunities, ""resume booster""', 'cons': '- Hiring management is disorganized at times, leading to delayed hiring and other internal issues\r\n- Fairly low pay even for workers with Masters \r\n- Few benefits', 'overall': 5, 'overallNumeric': 5}",3731,Colleges & Universities,200044.0,Colleges & Universities,False,Georgetown University,836,4.0,,Satisfied,83,10009.0,Education,3.6,https://media.glassdoor.com/sqll/3731/georgetown-university-squarelogo.png,www.georgetown.edu,4.1
5,2.1,,3.7,3.1,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Foundation-for-the-National-Institutes-of-Health-RVW26117981.htm', 'id': 26117981, 'currentJob': True, 'reviewDateTime': '2019-05-13 12:04:11.96', 'jobTitle': 'Project Manager', 'location': 'North Bethesda, MD', 'jobTitleFromDb': 'Project Manager', 'headline': 'Great Mission & Colleagues', 'pros': 'fully paid health care, great retirement match, interesting work', 'cons': 'Workload can be overly demanding\r\nNo consistent policy on telework', 'overall': 4, 'overallNumeric': 4}",442083,Health Fundraising Organizations,200087.0,Health Fundraising Organizations,False,Foundation for the National Institutes of Health,8,2.8,,OK,36,10018.0,Non-Profit,2.5,https://media.glassdoor.com/sqll/442083/foundation-for-the-national-institutes-of-health-squarelogo-1540983246956.png,www.fnih.org,2.9
6,3.0,,4.0,4.6,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Rocky-Mountain-Laboratories-RVW2460229.htm', 'id': 2460229, 'currentJob': False, 'reviewDateTime': '2013-03-13 18:58:09.3', 'jobTitle': 'Research Associate', 'location': 'Hamilton, MT', 'jobTitleFromDb': 'Research Associate', 'headline': 'Great Place to Work', 'pros': 'Networking, guest speakers, high caliber colleagues. BSL4 facilities. Small town life. Short commute. An extremely high level of security.', 'cons': ""Fast paced environment with a strong emphasis on publishing (this may be good or bad depending on how you look at it). Very high security (again, it's all in how you look at it)."", 'overall': 5, 'overallNumeric': 5}",224569,Federal Agencies,200056.0,Federal Agencies,False,Rocky Mountain Laboratories,3,4.3,,Very Satisfied,100,10011.0,Government,4.2,https://media.glassdoor.com/sqll/224569/rocky-mountain-laboratories-squarelogo.png,www.niaid.nih.gov,3.9
7,4.0,,3.0,3.4,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-National-Research-Institute-of-Health-RVW9780261.htm', 'id': 9780261, 'currentJob': False, 'reviewDateTime': '2016-03-02 22:30:03.34', 'jobTitle': 'Employee', 'location': '', 'headline': 'Nice Place To Work', 'pros': 'Overall enjoyed working with people from all over the world.', 'cons': 'The daily commute was brutal', 'overall': 4, 'overallNumeric': 4}",1106384,,,,False,National Research Institute of Health,3,3.6,,Satisfied,100,,,1.9,,www.nih.kr,4.1
8,4.0,,4.0,5.0,False,,2215171,,,,False,National Institute of Hydrology,3,5.0,,Very Satisfied,100,,,5.0,https://media.glassdoor.com/sqll/2215171/national-institute-of-hydrology-squarelogo-1573220949290.png,nihroorkee.gov.in,4.7
9,0.0,,0.0,0.0,False,,2363223,,,,False,Norddeutscher Industrie- und Handwerksservice,0,0,,Not Applicable,0,,,0.0,,www.nihs-personal.de,0.0
0,4.4,"{'name': 'Bryce Maddock', 'title': 'CEO', 'numberOfRatings': 1475, 'pctApprove': 96, 'pctDisapprove': 4, 'image': {'src': 'https://media.glassdoor.com/people/sqll/350702/taskus-bryce-maddock.png', 'height': 199, 'width': 200}}",4.2,4.5,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-TaskUs-RVW30423028.htm', 'id': 30423028, 'currentJob': False, 'reviewDateTime': '2019-11-17 11:34:51.007', 'jobTitle': 'Bilingual Content Moderator', 'location': 'San Antonio, TX', 'jobTitleFromDb': 'Bilingual Content Moderator', 'headline': 'Fun and hip place with small bumps here and there', 'pros': 'Work environment, work hours, PTO, VTO, free snacks, and occasional lunches. Very hip work environment.', 'cons': 'IT had blocked multiple websites on workstations. You cannot use your phone at any time except when on break/lunch. Break rooms were often a mess, as people would not clean up after themselves.', 'overall': 5, 'overallNumeric': 5}",350702,Staffing & Outsourcing,200032.0,Staffing & Outsourcing,True,TaskUs,1655,4.4,,Very Satisfied,89,10006.0,Business Services,4.2,https://media.glassdoor.com/sqll/350702/taskus-squarelogo-1501608893019.png,www.taskus.com,4.3
0,3.7,"{'name': 'Michael Hansen', 'title': 'CEO', 'numberOfRatings': 780, 'pctApprove': 87, 'pctDisapprove': 13, 'image': {'src': 'https://media.glassdoor.com/people/sqll/20055/cengage-learning-michael-hansen.png', 'height': 200, 'width': 200}}",3.7,4.1,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Cengage-RVW30252149.htm', 'id': 30252149, 'currentJob': False, 'reviewDateTime': '2019-11-07 07:43:39.85', 'jobTitle': 'Senior Engineering Manager', 'location': 'Boston, MA', 'jobTitleFromDb': 'Senior Engineering Manager', 'headline': 'Wonderful mission, struggling to be a software company', 'pros': 'The employees at Cengage (from the top down) truly care about the customer - students and teachers. The culture is one of transparency, honesty, and purpose. The purpose/mission being - lower the cost of education.', 'cons': 'The mission of the company is admirable, but they are struggling in their transition from a publisher of content to a software company. Be careful getting caught in the ups/downs of this transition.', 'overall': 4, 'overallNumeric': 4}",20055,Publishing,200080.0,Publishing,True,Cengage,1374,3.9,,Satisfied,76,10016.0,Media,3.8,https://media.glassdoor.com/sqll/20055/cengage-squarelogo-1564751359032.png,www.cengage.com,4.1
