employmentStatus,jobTitle,max,mean,min,payPeriod,company_name,totalJobTitlesCount,careerOpportunitiesRating,compensationAndBenefitsRating,cultureAndValuesRating,industryName,isEEP,numberOfRatings,overallRating,ratingDescription,recommendToFriendRating,sectorName,seniorLeadershipRating,workLifeBalanceRating,review_URL,review_ID,review_currentJob,review_DateTime,review_jobTitle,review_location,review_pros,review_cons,review_overall,ceo_name,ceo_title,ceo_numberOfRatings,ceo_approval_rate,ceo_Photo_URL,parentEmployer_name,parentEmployer_ID,parentEmployer_logoURL
REGULAR,Executive Chef,82374.24,65948.09,53025.88,ANNUAL,FLIK Hospitality Group,105,4.3,4.0,4.3,Casual Restaurants,False,455,4.3,Very Satisfied,91,"Restaurants, Bars & Food Services",4.1,4.0,https://www.glassdoor.com/Reviews/Employee-Review-FLIK-Hospitality-Group-RVW28949240.htm,28949240.0,True,2019-08-30 14:10:02.56,Director of Facilities,"Chaska, MN","competitive pay, good support, great people",nothing bad to say yet,5.0,Scott Davis,President,309.0,97.0,https://media.glassdoor.com/people/sqll/683103/flik-ceo1490360171873.png,Compass Group USA,18433.0,https://media.glassdoor.com/sql/18433/compass-group-usa-squarelogo-1560819669846.png
REGULAR,Executive Chef,82374.24,65948.09,53025.88,ANNUAL,FLIK Hospitality Group,105,4.3,4.0,4.3,Casual Restaurants,False,455,4.3,Very Satisfied,91,"Restaurants, Bars & Food Services",4.1,4.0,https://www.glassdoor.com/Reviews/Employee-Review-FLIK-Hospitality-Group-RVW28949240.htm,28949240.0,True,2019-08-30 14:10:02.56,Director of Facilities,"Chaska, MN","competitive pay, good support, great people",nothing bad to say yet,5.0,Scott Davis,President,309.0,97.0,https://media.glassdoor.com/people/sqll/683103/flik-ceo1490360171873.png,Compass Group USA,18433.0,https://media.glassdoor.com/sql/18433/compass-group-usa-squarelogo-1560819669846.png
REGULAR,Chef Manager,75623.57,64904.86,58629.36,ANNUAL,FLIK Hospitality Group,105,4.3,4.0,4.3,Casual Restaurants,False,455,4.3,Very Satisfied,91,"Restaurants, Bars & Food Services",4.1,4.0,https://www.glassdoor.com/Reviews/Employee-Review-FLIK-Hospitality-Group-RVW28949240.htm,28949240.0,True,2019-08-30 14:10:02.56,Director of Facilities,"Chaska, MN","competitive pay, good support, great people",nothing bad to say yet,5.0,Scott Davis,President,309.0,97.0,https://media.glassdoor.com/people/sqll/683103/flik-ceo1490360171873.png,Compass Group USA,18433.0,https://media.glassdoor.com/sql/18433/compass-group-usa-squarelogo-1560819669846.png
REGULAR,Chef Manager,75623.57,64904.86,58629.36,ANNUAL,FLIK Hospitality Group,105,4.3,4.0,4.3,Casual Restaurants,False,455,4.3,Very Satisfied,91,"Restaurants, Bars & Food Services",4.1,4.0,https://www.glassdoor.com/Reviews/Employee-Review-FLIK-Hospitality-Group-RVW28949240.htm,28949240.0,True,2019-08-30 14:10:02.56,Director of Facilities,"Chaska, MN","competitive pay, good support, great people",nothing bad to say yet,5.0,Scott Davis,President,309.0,97.0,https://media.glassdoor.com/people/sqll/683103/flik-ceo1490360171873.png,Compass Group USA,18433.0,https://media.glassdoor.com/sql/18433/compass-group-usa-squarelogo-1560819669846.png
REGULAR,General Manager,142752.34,91638.29,45068.29,ANNUAL,FLIK Hospitality Group,105,4.3,4.0,4.3,Casual Restaurants,False,455,4.3,Very Satisfied,91,"Restaurants, Bars & Food Services",4.1,4.0,https://www.glassdoor.com/Reviews/Employee-Review-FLIK-Hospitality-Group-RVW28949240.htm,28949240.0,True,2019-08-30 14:10:02.56,Director of Facilities,"Chaska, MN","competitive pay, good support, great people",nothing bad to say yet,5.0,Scott Davis,President,309.0,97.0,https://media.glassdoor.com/people/sqll/683103/flik-ceo1490360171873.png,Compass Group USA,18433.0,https://media.glassdoor.com/sql/18433/compass-group-usa-squarelogo-1560819669846.png
REGULAR,General Manager,142752.34,91638.29,45068.29,ANNUAL,FLIK Hospitality Group,105,4.3,4.0,4.3,Casual Restaurants,False,455,4.3,Very Satisfied,91,"Restaurants, Bars & Food Services",4.1,4.0,https://www.glassdoor.com/Reviews/Employee-Review-FLIK-Hospitality-Group-RVW28949240.htm,28949240.0,True,2019-08-30 14:10:02.56,Director of Facilities,"Chaska, MN","competitive pay, good support, great people",nothing bad to say yet,5.0,Scott Davis,President,309.0,97.0,https://media.glassdoor.com/people/sqll/683103/flik-ceo1490360171873.png,Compass Group USA,18433.0,https://media.glassdoor.com/sql/18433/compass-group-usa-squarelogo-1560819669846.png
REGULAR,Guest Service Agent,17.52,14.38,10.86,HOURLY,Kimpton Hotels & Restaurants,211,4.3,4.1,4.6,"Hotels, Motels, & Resorts",True,620,4.4,Very Satisfied,85,Travel & Tourism,4.1,4.1,https://www.glassdoor.com/Reviews/Employee-Review-Kimpton-Hotels-and-Restaurants-RVW30589344.htm,30589344.0,False,2019-11-26 13:24:40.41,CSM,,Great vibe and environment as a company all around,I really don't have any cons for them. I would still be working for them if the hotel I was at wasn't purchased by a different company.,5.0,Mike â€©DeFrino,CEO,302.0,96.0,https://media.glassdoor.com/people/sqll/9955/kimpton-hotels-and-restaurants-mike-defrino.png,,,
REGULAR,Front Desk Agent,22.35,14.21,10.18,HOURLY,Kimpton Hotels & Restaurants,211,4.3,4.1,4.6,"Hotels, Motels, & Resorts",True,620,4.4,Very Satisfied,85,Travel & Tourism,4.1,4.1,https://www.glassdoor.com/Reviews/Employee-Review-Kimpton-Hotels-and-Restaurants-RVW30589344.htm,30589344.0,False,2019-11-26 13:24:40.41,CSM,,Great vibe and environment as a company all around,I really don't have any cons for them. I would still be working for them if the hotel I was at wasn't purchased by a different company.,5.0,Mike â€©DeFrino,CEO,302.0,96.0,https://media.glassdoor.com/people/sqll/9955/kimpton-hotels-and-restaurants-mike-defrino.png,,,
REGULAR,Restaurant Manager,55303.96,48752.25,38409.77,ANNUAL,Kimpton Hotels & Restaurants,211,4.3,4.1,4.6,"Hotels, Motels, & Resorts",True,620,4.4,Very Satisfied,85,Travel & Tourism,4.1,4.1,https://www.glassdoor.com/Reviews/Employee-Review-Kimpton-Hotels-and-Restaurants-RVW30589344.htm,30589344.0,False,2019-11-26 13:24:40.41,CSM,,Great vibe and environment as a company all around,I really don't have any cons for them. I would still be working for them if the hotel I was at wasn't purchased by a different company.,5.0,Mike â€©DeFrino,CEO,302.0,96.0,https://media.glassdoor.com/people/sqll/9955/kimpton-hotels-and-restaurants-mike-defrino.png,,,
REGULAR,Electrical Design Engineer,171166.58,106762.6,83392.7,ANNUAL,Texas Instruments,764,3.8,3.9,4.1,Electrical & Electronic Manufacturing,True,2795,4.0,Satisfied,78,Manufacturing,3.6,3.7,https://www.glassdoor.com/Reviews/Employee-Review-Texas-Instruments-RVW30287749.htm,30287749.0,True,2019-11-09 06:51:11.137,Product Marketing Engineer,"Dallas, TX",Great work environment and city,small salary increases and long promotions,5.0,Rich Templeton,"Chairman, President, and CEO",1593.0,92.0,https://media.glassdoor.com/people/ceo/651/texas-instruments-rich-templeton.jpg,,,
REGULAR,Product Engineer,145568.81,93875.66,73984.0,ANNUAL,Texas Instruments,764,3.8,3.9,4.1,Electrical & Electronic Manufacturing,True,2795,4.0,Satisfied,78,Manufacturing,3.6,3.7,https://www.glassdoor.com/Reviews/Employee-Review-Texas-Instruments-RVW30287749.htm,30287749.0,True,2019-11-09 06:51:11.137,Product Marketing Engineer,"Dallas, TX",Great work environment and city,small salary increases and long promotions,5.0,Rich Templeton,"Chairman, President, and CEO",1593.0,92.0,https://media.glassdoor.com/people/ceo/651/texas-instruments-rich-templeton.jpg,,,
REGULAR,Applications Engineer,148209.3,100280.32,67052.02,ANNUAL,Texas Instruments,764,3.8,3.9,4.1,Electrical & Electronic Manufacturing,True,2795,4.0,Satisfied,78,Manufacturing,3.6,3.7,https://www.glassdoor.com/Reviews/Employee-Review-Texas-Instruments-RVW30287749.htm,30287749.0,True,2019-11-09 06:51:11.137,Product Marketing Engineer,"Dallas, TX",Great work environment and city,small salary increases and long promotions,5.0,Rich Templeton,"Chairman, President, and CEO",1593.0,92.0,https://media.glassdoor.com/people/ceo/651/texas-instruments-rich-templeton.jpg,,,
REGULAR,Front End Assistant,22.3,13.6,11.2,HOURLY,Costco Wholesale,957,3.8,4.3,3.9,General Merchandise & Superstores,False,6283,4.0,Satisfied,81,Retail,3.4,3.5,https://www.glassdoor.com/Reviews/Employee-Review-Costco-Wholesale-RVW5244903.htm,5244903.0,True,2014-10-25 09:26:57.497,Cashier Assistant (Front End Assistant),"San Luis Obispo, CA","Very affordable high quality health insurance benefits even for PT employees. Great for working parents who split up child care and need coverage. The key to succeeding at Costco is to work hard, have a good attitude and be nice to people. It's hard work and fasted paced, you have to be down for that to succeed.","At this warehouse you are required to work 5 days per week, even if you are PT at 24 or so hours. This means lots of 4-5 hour shifts rather than fewer 8 hour shifts which is tough for those who commute a long distance to work or have to cover day care.",4.0,Craig Jelinek,President & CEO,2971.0,91.0,https://media.glassdoor.com/people/sqll/2590/costco-wholesale-craig-jelinek.png,,,
REGULAR,Cashier,24.77,14.89,8.61,HOURLY,Costco Wholesale,957,3.8,4.3,3.9,General Merchandise & Superstores,False,6283,4.0,Satisfied,81,Retail,3.4,3.5,https://www.glassdoor.com/Reviews/Employee-Review-Costco-Wholesale-RVW5244903.htm,5244903.0,True,2014-10-25 09:26:57.497,Cashier Assistant (Front End Assistant),"San Luis Obispo, CA","Very affordable high quality health insurance benefits even for PT employees. Great for working parents who split up child care and need coverage. The key to succeeding at Costco is to work hard, have a good attitude and be nice to people. It's hard work and fasted paced, you have to be down for that to succeed.","At this warehouse you are required to work 5 days per week, even if you are PT at 24 or so hours. This means lots of 4-5 hour shifts rather than fewer 8 hour shifts which is tough for those who commute a long distance to work or have to cover day care.",4.0,Craig Jelinek,President & CEO,2971.0,91.0,https://media.glassdoor.com/people/sqll/2590/costco-wholesale-craig-jelinek.png,,,
REGULAR,Front End Cashier,25.26,16.18,10.66,HOURLY,Costco Wholesale,957,3.8,4.3,3.9,General Merchandise & Superstores,False,6283,4.0,Satisfied,81,Retail,3.4,3.5,https://www.glassdoor.com/Reviews/Employee-Review-Costco-Wholesale-RVW5244903.htm,5244903.0,True,2014-10-25 09:26:57.497,Cashier Assistant (Front End Assistant),"San Luis Obispo, CA","Very affordable high quality health insurance benefits even for PT employees. Great for working parents who split up child care and need coverage. The key to succeeding at Costco is to work hard, have a good attitude and be nice to people. It's hard work and fasted paced, you have to be down for that to succeed.","At this warehouse you are required to work 5 days per week, even if you are PT at 24 or so hours. This means lots of 4-5 hour shifts rather than fewer 8 hour shifts which is tough for those who commute a long distance to work or have to cover day care.",4.0,Craig Jelinek,President & CEO,2971.0,91.0,https://media.glassdoor.com/people/sqll/2590/costco-wholesale-craig-jelinek.png,,,
REGULAR,Senior Consultant,158761.91,118893.42,70386.87,ANNUAL,Deloitte,2020,4.0,3.4,3.8,Accounting,True,34529,3.8,Satisfied,79,Accounting & Legal,3.4,3.0,https://www.glassdoor.com/Reviews/Employee-Review-Deloitte-RVW28959324.htm,28959324.0,False,2019-08-31 10:40:09.007,Intern - Hourly,"New York, NY",Good training and managers. Everyone was nice.,Some of the client teams were bad so a lot of it is luck on who you get.,5.0,Joe Ucuzoglu - US,CEO,364.0,89.0,https://media.glassdoor.com/people/sqll/2763/deloitte-ceo1560967755305.png,,,
REGULAR,Consultant,127748.63,91364.7,56523.52,ANNUAL,Deloitte,2020,4.0,3.4,3.8,Accounting,True,34529,3.8,Satisfied,79,Accounting & Legal,3.4,3.0,https://www.glassdoor.com/Reviews/Employee-Review-Deloitte-RVW28959324.htm,28959324.0,False,2019-08-31 10:40:09.007,Intern - Hourly,"New York, NY",Good training and managers. Everyone was nice.,Some of the client teams were bad so a lot of it is luck on who you get.,5.0,Joe Ucuzoglu - US,CEO,364.0,89.0,https://media.glassdoor.com/people/sqll/2763/deloitte-ceo1560967755305.png,,,
REGULAR,Manager,201790.88,143256.27,83274.05,ANNUAL,Deloitte,2020,4.0,3.4,3.8,Accounting,True,34529,3.8,Satisfied,79,Accounting & Legal,3.4,3.0,https://www.glassdoor.com/Reviews/Employee-Review-Deloitte-RVW28959324.htm,28959324.0,False,2019-08-31 10:40:09.007,Intern - Hourly,"New York, NY",Good training and managers. Everyone was nice.,Some of the client teams were bad so a lot of it is luck on who you get.,5.0,Joe Ucuzoglu - US,CEO,364.0,89.0,https://media.glassdoor.com/people/sqll/2763/deloitte-ceo1560967755305.png,,,
REGULAR,Consultant,64871.52,46066.96,41669.87,ANNUAL,LRA Worldwide,22,1.5,2.5,1.7,Consulting,False,67,2.0,Dissatisfied,12,Business Services,1.5,1.8,https://www.glassdoor.com/Reviews/Employee-Review-LRA-Worldwide-RVW14214905.htm,14214905.0,True,2017-03-16 10:38:06.097,Account Administrator,"Horsham, PA","I have worked at a lot of crappy jobs and I feel incredibly blessed to find such a great home here at LRA. I have been working here for the past 5 years and I am truly happy.  I work in the Horsham office and they really only hire nice people. I have the ability to work from home, so being a working parent is not a problem. the benefits are great. Deloitte really has some great programs... like 6 months paid family leave for men and women! we also get up to $500 to spend on wellness (ie gym memberships). We get new work cell phones and new laptops every 2 years.","I have always been a top performer, but I do not feel my pay is reflecting that. We relieve yearly raises and sometimes bonus', but it is never more than 3%.",5.0,Rob Rush,President and CEO,39.0,16.0,,,,
REGULAR,Customer Experience Consultant,47288.65,44410.57,40157.44,ANNUAL,LRA Worldwide,22,1.5,2.5,1.7,Consulting,False,67,2.0,Dissatisfied,12,Business Services,1.5,1.8,https://www.glassdoor.com/Reviews/Employee-Review-LRA-Worldwide-RVW14214905.htm,14214905.0,True,2017-03-16 10:38:06.097,Account Administrator,"Horsham, PA","I have worked at a lot of crappy jobs and I feel incredibly blessed to find such a great home here at LRA. I have been working here for the past 5 years and I am truly happy.  I work in the Horsham office and they really only hire nice people. I have the ability to work from home, so being a working parent is not a problem. the benefits are great. Deloitte really has some great programs... like 6 months paid family leave for men and women! we also get up to $500 to spend on wellness (ie gym memberships). We get new work cell phones and new laptops every 2 years.","I have always been a top performer, but I do not feel my pay is reflecting that. We relieve yearly raises and sometimes bonus', but it is never more than 3%.",5.0,Rob Rush,President and CEO,39.0,16.0,,,,
REGULAR,Senior Consultant,57695.57,54106.21,52406.67,ANNUAL,LRA Worldwide,22,1.5,2.5,1.7,Consulting,False,67,2.0,Dissatisfied,12,Business Services,1.5,1.8,https://www.glassdoor.com/Reviews/Employee-Review-LRA-Worldwide-RVW14214905.htm,14214905.0,True,2017-03-16 10:38:06.097,Account Administrator,"Horsham, PA","I have worked at a lot of crappy jobs and I feel incredibly blessed to find such a great home here at LRA. I have been working here for the past 5 years and I am truly happy.  I work in the Horsham office and they really only hire nice people. I have the ability to work from home, so being a working parent is not a problem. the benefits are great. Deloitte really has some great programs... like 6 months paid family leave for men and women! we also get up to $500 to spend on wellness (ie gym memberships). We get new work cell phones and new laptops every 2 years.","I have always been a top performer, but I do not feel my pay is reflecting that. We relieve yearly raises and sometimes bonus', but it is never more than 3%.",5.0,Rob Rush,President and CEO,39.0,16.0,,,,
REGULAR,Auditor,154242.84,77538.08,57214.52,ANNUAL,Constantin Associates,12,3.8,2.7,3.0,Accounting,False,14,3.1,OK,46,Accounting & Legal,2.7,3.0,https://www.glassdoor.com/Reviews/Employee-Review-Constantin-Associates-RVW17133567.htm,17133567.0,True,2017-10-02 19:05:21.407,Intern,"New York, NY",People are nice and are willing to help.,You have to ask if you are an entry level intern. Because there is no systematic training for you.,5.0,Jean Francois Serval & Adriana Agbo,Partners,3.0,64.0,,,,
REGULAR,Financial Specialist,59079.13,54861.63,46979.93,ANNUAL,Constantin Associates,12,3.8,2.7,3.0,Accounting,False,14,3.1,OK,46,Accounting & Legal,2.7,3.0,https://www.glassdoor.com/Reviews/Employee-Review-Constantin-Associates-RVW17133567.htm,17133567.0,True,2017-10-02 19:05:21.407,Intern,"New York, NY",People are nice and are willing to help.,You have to ask if you are an entry level intern. Because there is no systematic training for you.,5.0,Jean Francois Serval & Adriana Agbo,Partners,3.0,64.0,,,,
REGULAR,Financial Analyst,53637.52,52914.86,52454.58,ANNUAL,Constantin Associates,12,3.8,2.7,3.0,Accounting,False,14,3.1,OK,46,Accounting & Legal,2.7,3.0,https://www.glassdoor.com/Reviews/Employee-Review-Constantin-Associates-RVW17133567.htm,17133567.0,True,2017-10-02 19:05:21.407,Intern,"New York, NY",People are nice and are willing to help.,You have to ask if you are an entry level intern. Because there is no systematic training for you.,5.0,Jean Francois Serval & Adriana Agbo,Partners,3.0,64.0,,,,
REGULAR,Tire Technician,16.05,11.83,8.72,HOURLY,Discount Tire,133,4.3,4.0,4.4,Automotive Parts & Accessories Stores,True,843,4.1,Very Satisfied,82,Retail,4.0,3.3,https://www.glassdoor.com/Reviews/Employee-Review-Discount-Tire-RVW30666930.htm,30666930.0,True,2019-12-02 18:46:05.96,Assistant Store Manager,,"Great people, opportunity for advancement.",Long hours not enough pay,5.0,Michael Zuieback,CEO,343.0,89.0,https://media.glassdoor.com/people/sqll/6632/discount-tire-ceo1511875353515.png,,,
REGULAR,Apprentice Tech,16.26,13.99,10.02,HOURLY,Discount Tire,133,4.3,4.0,4.4,Automotive Parts & Accessories Stores,True,843,4.1,Very Satisfied,82,Retail,4.0,3.3,https://www.glassdoor.com/Reviews/Employee-Review-Discount-Tire-RVW30666930.htm,30666930.0,True,2019-12-02 18:46:05.96,Assistant Store Manager,,"Great people, opportunity for advancement.",Long hours not enough pay,5.0,Michael Zuieback,CEO,343.0,89.0,https://media.glassdoor.com/people/sqll/6632/discount-tire-ceo1511875353515.png,,,
REGULAR,Service Coordinator,16.41,13.28,10.41,HOURLY,Discount Tire,133,4.3,4.0,4.4,Automotive Parts & Accessories Stores,True,843,4.1,Very Satisfied,82,Retail,4.0,3.3,https://www.glassdoor.com/Reviews/Employee-Review-Discount-Tire-RVW30666930.htm,30666930.0,True,2019-12-02 18:46:05.96,Assistant Store Manager,,"Great people, opportunity for advancement.",Long hours not enough pay,5.0,Michael Zuieback,CEO,343.0,89.0,https://media.glassdoor.com/people/sqll/6632/discount-tire-ceo1511875353515.png,,,
REGULAR,Automotive Technician,24.36,23.47,22.58,HOURLY,Anita Tire Pros,1,0.0,0.0,0.0,,False,0,0.0,Not Applicable,0,,0.0,0.0,,,,,,,,,,,,,,,,,
REGULAR,Store Manager,87720.49,56509.06,45177.93,ANNUAL,Mavis Discount Tire,97,4.1,3.9,3.9,Automotive Parts & Accessories Stores,True,461,4.0,Satisfied,76,Retail,3.9,3.7,https://www.glassdoor.com/Reviews/Employee-Review-Mavis-Discount-Tire-RVW30425344.htm,30425344.0,True,2019-11-17 15:30:01.407,Tire Technician,"Atlanta, GA",A lot of hours,"Poor management, little pay and very demanding",4.0,Stephen Sorbaro,Co-Owner,338.0,83.0,,,,
REGULAR,Assistant Manager,15.38,13.31,11.71,HOURLY,Mavis Discount Tire,97,4.1,3.9,3.9,Automotive Parts & Accessories Stores,True,461,4.0,Satisfied,76,Retail,3.9,3.7,https://www.glassdoor.com/Reviews/Employee-Review-Mavis-Discount-Tire-RVW30425344.htm,30425344.0,True,2019-11-17 15:30:01.407,Tire Technician,"Atlanta, GA",A lot of hours,"Poor management, little pay and very demanding",4.0,Stephen Sorbaro,Co-Owner,338.0,83.0,,,,
REGULAR,Tire Technician,28814.45,26759.53,23453.76,ANNUAL,Mavis Discount Tire,97,4.1,3.9,3.9,Automotive Parts & Accessories Stores,True,461,4.0,Satisfied,76,Retail,3.9,3.7,https://www.glassdoor.com/Reviews/Employee-Review-Mavis-Discount-Tire-RVW30425344.htm,30425344.0,True,2019-11-17 15:30:01.407,Tire Technician,"Atlanta, GA",A lot of hours,"Poor management, little pay and very demanding",4.0,Stephen Sorbaro,Co-Owner,338.0,83.0,,,,
REGULAR,General Service Technician,13.57,12.96,12.35,HOURLY,Tread Quarters,7,1.9,1.7,1.9,Auto Repair & Maintenance,False,4,1.9,Dissatisfied,17,"Construction, Repair & Maintenance",1.7,1.7,https://www.glassdoor.com/Reviews/Employee-Review-Tread-Quarters-RVW9445948.htm,9445948.0,True,2016-02-03 17:26:41.82,Employee,,flexible hours. a lot of stores,no real benefits. always playing with your money,2.0,Brett Ponton,President and Chief Executive Officer,2.0,0.0,https://media.glassdoor.com/people/sqll/613988/tread-quarters-ceo1541655084240.png,"Monro, Inc.",2404214.0,https://media.glassdoor.com/sql/2404214/monro-inc-squarelogo-1546268601070.png
REGULAR,General Service Technician,17868.94,17082.93,16296.91,ANNUAL,Tread Quarters,7,1.9,1.7,1.9,Auto Repair & Maintenance,False,4,1.9,Dissatisfied,17,"Construction, Repair & Maintenance",1.7,1.7,https://www.glassdoor.com/Reviews/Employee-Review-Tread-Quarters-RVW9445948.htm,9445948.0,True,2016-02-03 17:26:41.82,Employee,,flexible hours. a lot of stores,no real benefits. always playing with your money,2.0,Brett Ponton,President and Chief Executive Officer,2.0,0.0,https://media.glassdoor.com/people/sqll/613988/tread-quarters-ceo1541655084240.png,"Monro, Inc.",2404214.0,https://media.glassdoor.com/sql/2404214/monro-inc-squarelogo-1546268601070.png
REGULAR,Assistant Manager,19.94,19.2,18.45,HOURLY,Tread Quarters,7,1.9,1.7,1.9,Auto Repair & Maintenance,False,4,1.9,Dissatisfied,17,"Construction, Repair & Maintenance",1.7,1.7,https://www.glassdoor.com/Reviews/Employee-Review-Tread-Quarters-RVW9445948.htm,9445948.0,True,2016-02-03 17:26:41.82,Employee,,flexible hours. a lot of stores,no real benefits. always playing with your money,2.0,Brett Ponton,President and Chief Executive Officer,2.0,0.0,https://media.glassdoor.com/people/sqll/613988/tread-quarters-ceo1541655084240.png,"Monro, Inc.",2404214.0,https://media.glassdoor.com/sql/2404214/monro-inc-squarelogo-1546268601070.png
REGULAR,Store Manager,77758.5,74678.25,71598.0,ANNUAL,Discount Tire centers,2,1.7,2.3,1.7,,False,6,3.0,OK,19,,2.0,2.2,https://www.glassdoor.com/Reviews/Employee-Review-Discount-Tire-centers-RVW28789050.htm,28789050.0,True,2019-08-22 11:54:37.017,Payroll Manager,,"A great place to work! Positive people, professional environment.",No cons to write about!,5.0,,,,,,,,
REGULAR,Tire Technician,12.91,12.42,11.93,HOURLY,Discount Tire centers,2,1.7,2.3,1.7,,False,6,3.0,OK,19,,2.0,2.2,https://www.glassdoor.com/Reviews/Employee-Review-Discount-Tire-centers-RVW28789050.htm,28789050.0,True,2019-08-22 11:54:37.017,Payroll Manager,,"A great place to work! Positive people, professional environment.",No cons to write about!,5.0,,,,,,,,
REGULAR,Auto Body Technician,13.71,13.24,12.76,HOURLY,Master Auto Center,1,0.0,0.0,0.0,,False,0,0.0,Not Applicable,0,,0.0,0.0,,,,,,,,,,,,,,,,,
REGULAR,"Member Technical Staff, Software",178185.42,117025.34,80410.15,ANNUAL,NetApp,804,3.5,4.0,4.1,Enterprise Software & Network Solutions,True,3183,3.8,Satisfied,77,Information Technology,3.5,4.1,https://www.glassdoor.com/Reviews/Employee-Review-NetApp-RVW30581896.htm,30581896.0,True,2019-11-26 07:12:51.23,Professional Services Consultant,"Atlanta, GA","You get to work with great people and technology in a great corporate culture where people want to see, and help you succeed",Layoffs are constantly looming which negatively impacts morale.,4.0,George Kurian,CEO,951.0,85.0,https://media.glassdoor.com/people/sqll/5406/netapp-george-kurian.png,,,
REGULAR,Software Engineer,163119.7,107026.45,69489.54,ANNUAL,NetApp,804,3.5,4.0,4.1,Enterprise Software & Network Solutions,True,3183,3.8,Satisfied,77,Information Technology,3.5,4.1,https://www.glassdoor.com/Reviews/Employee-Review-NetApp-RVW30581896.htm,30581896.0,True,2019-11-26 07:12:51.23,Professional Services Consultant,"Atlanta, GA","You get to work with great people and technology in a great corporate culture where people want to see, and help you succeed",Layoffs are constantly looming which negatively impacts morale.,4.0,George Kurian,CEO,951.0,85.0,https://media.glassdoor.com/people/sqll/5406/netapp-george-kurian.png,,,
REGULAR,Systems Engineer,179539.53,132980.14,90790.27,ANNUAL,NetApp,804,3.5,4.0,4.1,Enterprise Software & Network Solutions,True,3183,3.8,Satisfied,77,Information Technology,3.5,4.1,https://www.glassdoor.com/Reviews/Employee-Review-NetApp-RVW30581896.htm,30581896.0,True,2019-11-26 07:12:51.23,Professional Services Consultant,"Atlanta, GA","You get to work with great people and technology in a great corporate culture where people want to see, and help you succeed",Layoffs are constantly looming which negatively impacts morale.,4.0,George Kurian,CEO,951.0,85.0,https://media.glassdoor.com/people/sqll/5406/netapp-george-kurian.png,,,
REGULAR,Patient Care Technician,14.0,12.78,12.0,HOURLY,Phoenix Children's Hospital,139,4.0,3.9,4.2,Health Care Services & Hospitals,True,359,4.1,Very Satisfied,79,Health Care,3.7,4.0,https://www.glassdoor.com/Reviews/Employee-Review-Phoenix-Children-s-Hospital-RVW29536940.htm,29536940.0,False,2019-09-30 13:49:33.603,Emergency Department Paramedic,"Phoenix, AZ",Great scope of practice. Training was amazing and the staff was very welcoming. I felt like I was growing as a paramedic with every shift and making a huge difference in patient care.,Pay is lower than other ER's and field work. Scheduling not the best.,5.0,Bob Meyer,President and CEO,222.0,84.0,https://media.glassdoor.com/people/sqll/27861/phoenix-children-s-hospital-ceo1465578724825.png,,,
REGULAR,Registered Nurse,45.34,31.02,27.09,HOURLY,Phoenix Children's Hospital,139,4.0,3.9,4.2,Health Care Services & Hospitals,True,359,4.1,Very Satisfied,79,Health Care,3.7,4.0,https://www.glassdoor.com/Reviews/Employee-Review-Phoenix-Children-s-Hospital-RVW29536940.htm,29536940.0,False,2019-09-30 13:49:33.603,Emergency Department Paramedic,"Phoenix, AZ",Great scope of practice. Training was amazing and the staff was very welcoming. I felt like I was growing as a paramedic with every shift and making a huge difference in patient care.,Pay is lower than other ER's and field work. Scheduling not the best.,5.0,Bob Meyer,President and CEO,222.0,84.0,https://media.glassdoor.com/people/sqll/27861/phoenix-children-s-hospital-ceo1465578724825.png,,,
REGULAR,Staff RN,44.61,32.85,26.85,HOURLY,Phoenix Children's Hospital,139,4.0,3.9,4.2,Health Care Services & Hospitals,True,359,4.1,Very Satisfied,79,Health Care,3.7,4.0,https://www.glassdoor.com/Reviews/Employee-Review-Phoenix-Children-s-Hospital-RVW29536940.htm,29536940.0,False,2019-09-30 13:49:33.603,Emergency Department Paramedic,"Phoenix, AZ",Great scope of practice. Training was amazing and the staff was very welcoming. I felt like I was growing as a paramedic with every shift and making a huge difference in patient care.,Pay is lower than other ER's and field work. Scheduling not the best.,5.0,Bob Meyer,President and CEO,222.0,84.0,https://media.glassdoor.com/people/sqll/27861/phoenix-children-s-hospital-ceo1465578724825.png,,,
REGULAR,Research Fellow,117193.2,52798.95,40621.63,ANNUAL,Massachusetts General Hospital,571,3.7,3.4,3.9,Health Care Services & Hospitals,False,1257,3.9,Satisfied,81,Health Care,3.5,3.7,https://www.glassdoor.com/Reviews/Employee-Review-Massachusetts-General-Hospital-RVW30546784.htm,30546784.0,False,2019-11-24 06:46:37.227,Cardiac Anesthesia Technician,"Boston, MA",lot of responsibility and dependency,get used to people dying around you,4.0,Peter L. Slavin,President,345.0,85.0,https://media.glassdoor.com/people/sqll/20189/massachusetts-general-hospital-ceo1478714667156.png,Partners HealthCare,6284.0,https://media.glassdoor.com/sql/6284/partners-healthcare-squarelogo.png
