careerOpportunitiesRating,compensationAndBenefitsRating,cultureAndValuesRating,exactMatch,id,industry,industryId,industryName,isEEP,name,numberOfRatings,overallRating,ratingDescription,recommendToFriendRating,sectorId,sectorName,seniorLeadershipRating,squareLogo,website,workLifeBalanceRating,review_URL,review_ID,review_currentJob,review_DateTime,review_jobTitle,review_location,review_pros,review_cons,review_overall,ceo_name,ceo_title,ceo_numberOfRatings,ceo_approval_rate,ceo_Photo_URL,parentEmployer_name,parentEmployer_ID,parentEmployer_logoURL
4.2,4.2,4.4,True,1314653,,,,False,Aptive Environmental,453,4.3,Very Satisfied,85,,,4.2,https://media.glassdoor.com/sqll/1314653/aptive-environmental-squarelogo-1502688787172.png,www.goaptive.com,3.5,https://www.glassdoor.com/Reviews/Employee-Review-Aptive-Environmental-RVW30573632.htm,30573632.0,True,2019-11-25 20:25:36.523,Route Sales Representative,"Chantilly, VA","Great pay, great work environment",Door to door sales and long hours,5.0,Vess Pearson,CEO,184.0,86.0,https://media.glassdoor.com/people/sqll/1314653/aptive-environmental-ceo1513145483632.png,,,
4.0,3.9,3.8,True,2800,Investment Banking & Asset Management,200053.0,Investment Banking & Asset Management,True,Goldman Sachs,6637,3.9,Satisfied,75,10010.0,Finance,3.5,https://media.glassdoor.com/sqll/2800/goldman-sachs-squarelogo-1384186659226.png,www.goldmansachs.com,3.0,https://www.glassdoor.com/Reviews/Employee-Review-Goldman-Sachs-RVW30539647.htm,30539647.0,True,2019-11-23 11:48:22.7,Junior Associate,"Jersey City, NJ","Best in class benefits and maternity leave offerings. The company as a whole is interested in the development of its employees via training offerings, travel opportunities, ability to view interesting speakers during working hours.","Depending on you division, department and direct manager, work-life balance is not great. Operations Division requires an un-spoken ""10 hour day"" minimum. If your manager is a ""Face time"" manager, ability to work from home or create a flexible work arrangement can be difficult. Add a long commute on both ends and it can feel like you're selling your soul to work here.",4.0,David M. Solomon,Chairman and CEO,333.0,85.0,,,,
3.0,2.9,2.8,False,900753,Investment Banking & Asset Management,200053.0,Investment Banking & Asset Management,True,"Ayco, a Goldman Sachs Company",260,2.7,OK,43,10010.0,Finance,2.9,https://media.glassdoor.com/sqll/900753/the-ayco-company-squarelogo-1427271124737.png,www.ayco.com,2.8,https://www.glassdoor.com/Reviews/Employee-Review-Ayco-a-Goldman-Sachs-Company-RVW30384260.htm,30384260.0,False,2019-11-14 14:30:15.453,Employee,,Ayco was a great place to work. The  office was welcoming and they were mold their employees into top end workers,Work with employees on keeping them in the company by finding positions if there could be a better fit,3.0,Larry J. Restieri,CEO,29.0,62.0,,Goldman Sachs,2800.0,https://media.glassdoor.com/sql/2800/goldman-sachs-squarelogo-1384186659226.png
3.5,3.9,3.8,False,1260320,,,,False,"Goldman Sachs 10,000 Small Businesses",6,4.0,Satisfied,82,,,3.8,,www.10ksbapply.com,4.5,https://www.glassdoor.com/Reviews/Employee-Review-Goldman-Sachs-10-000-Small-Businesses-RVW20780654.htm,20780654.0,False,2018-05-28 10:50:31.833,Customer Service Associate,"Baltimore, MD","It's a Great Company to work for, You can make as much money that you want, You are able to Advance at this Company. Many Incentives for you at and you can work when you want.",I have never had any.,5.0,,,,,,,,
4.3,4.0,4.3,False,683103,Casual Restaurants,200095.0,Casual Restaurants,False,FLIK Hospitality Group,455,4.3,Very Satisfied,91,10021.0,"Restaurants, Bars & Food Services",4.1,https://media.glassdoor.com/sqll/683103/flik-squarelogo-1495134948253.png,www.flik-usa.com,4.0,https://www.glassdoor.com/Reviews/Employee-Review-FLIK-Hospitality-Group-RVW28949240.htm,28949240.0,True,2019-08-30 14:10:02.56,Director of Facilities,"Chaska, MN","competitive pay, good support, great people",nothing bad to say yet,5.0,Scott Davis,President,309.0,97.0,https://media.glassdoor.com/people/sqll/683103/flik-ceo1490360171873.png,Compass Group USA,18433.0,https://media.glassdoor.com/sql/18433/compass-group-usa-squarelogo-1560819669846.png
3.4,3.3,3.8,False,377149,Health Care Services & Hospitals,200059.0,Health Care Services & Hospitals,False,Drayer Physical Therapy,97,3.7,Satisfied,62,10012.0,Health Care,3.4,https://media.glassdoor.com/sqll/377149/drayer-physical-therapy-squarelogo-1426768556124.png,www.drayerpt.com,3.5,https://www.glassdoor.com/Reviews/Employee-Review-Drayer-Physical-Therapy-RVW30017214.htm,30017214.0,False,2019-10-25 07:37:27.563,Employee,,passionate staff and close work environment,high turnover for support staff,5.0,Eric Williams,President and Chief Executive Officer,26.0,71.0,,,,
4.3,4.1,4.6,True,9955,"Hotels, Motels, & Resorts",200140.0,"Hotels, Motels, & Resorts",True,Kimpton Hotels & Restaurants,620,4.4,Very Satisfied,85,10025.0,Travel & Tourism,4.1,https://media.glassdoor.com/sqll/9955/kimpton-hotels-and-restaurants-squarelogo-1474046255435.png,www.kimptonhotels.com,4.1,https://www.glassdoor.com/Reviews/Employee-Review-Kimpton-Hotels-and-Restaurants-RVW30589344.htm,30589344.0,False,2019-11-26 13:24:40.41,CSM,,Great vibe and environment as a company all around,I really don't have any cons for them. I would still be working for them if the hotel I was at wasn't purchased by a different company.,5.0,Mike â€©DeFrino,CEO,302.0,96.0,https://media.glassdoor.com/people/sqll/9955/kimpton-hotels-and-restaurants-mike-defrino.png,,,
3.8,3.9,4.1,True,651,Electrical & Electronic Manufacturing,200070.0,Electrical & Electronic Manufacturing,True,Texas Instruments,2795,4.0,Satisfied,78,10015.0,Manufacturing,3.6,https://media.glassdoor.com/sqll/651/texas-instruments-squarelogo-1432804634574.png,www.ti.com,3.7,https://www.glassdoor.com/Reviews/Employee-Review-Texas-Instruments-RVW30287749.htm,30287749.0,True,2019-11-09 06:51:11.137,Product Marketing Engineer,"Dallas, TX",Great work environment and city,small salary increases and long promotions,5.0,Rich Templeton,"Chairman, President, and CEO",1593.0,92.0,https://media.glassdoor.com/people/ceo/651/texas-instruments-rich-templeton.jpg,,,
3.8,4.3,3.9,True,2590,General Merchandise & Superstores,200109.0,General Merchandise & Superstores,False,Costco Wholesale,6283,4.0,Satisfied,81,10022.0,Retail,3.4,https://media.glassdoor.com/sqll/2590/costco-wholesale-squarelogo.png,www.costco.com,3.5,https://www.glassdoor.com/Reviews/Employee-Review-Costco-Wholesale-RVW5244903.htm,5244903.0,True,2014-10-25 09:26:57.497,Cashier Assistant (Front End Assistant),"San Luis Obispo, CA","Very affordable high quality health insurance benefits even for PT employees. Great for working parents who split up child care and need coverage. The key to succeeding at Costco is to work hard, have a good attitude and be nice to people. It's hard work and fasted paced, you have to be down for that to succeed.","At this warehouse you are required to work 5 days per week, even if you are PT at 24 or so hours. This means lots of 4-5 hour shifts rather than fewer 8 hour shifts which is tough for those who commute a long distance to work or have to cover day care.",4.0,Craig Jelinek,President & CEO,2971.0,91.0,https://media.glassdoor.com/people/sqll/2590/costco-wholesale-craig-jelinek.png,,,
4.0,3.4,3.8,True,2763,Accounting,200001.0,Accounting,True,Deloitte,34529,3.8,Satisfied,79,10001.0,Accounting & Legal,3.4,https://media.glassdoor.com/sqll/2763/deloitte-squarelogo-1481880537463.png,www.deloitte.com,3.0,https://www.glassdoor.com/Reviews/Employee-Review-Deloitte-RVW28959324.htm,28959324.0,False,2019-08-31 10:40:09.007,Intern - Hourly,"New York, NY",Good training and managers. Everyone was nice.,Some of the client teams were bad so a lot of it is luck on who you get.,5.0,Joe Ucuzoglu - US,CEO,364.0,89.0,https://media.glassdoor.com/people/sqll/2763/deloitte-ceo1560967755305.png,,,
1.5,2.5,1.7,False,32279,Consulting,200028.0,Consulting,False,LRA Worldwide,67,2.0,Dissatisfied,12,10006.0,Business Services,1.5,https://media.glassdoor.com/sqll/32279/lra-worldwide-squarelogo.png,www.lraworldwide.com,1.8,https://www.glassdoor.com/Reviews/Employee-Review-LRA-Worldwide-RVW14214905.htm,14214905.0,True,2017-03-16 10:38:06.097,Account Administrator,"Horsham, PA","I have worked at a lot of crappy jobs and I feel incredibly blessed to find such a great home here at LRA. I have been working here for the past 5 years and I am truly happy.  I work in the Horsham office and they really only hire nice people. I have the ability to work from home, so being a working parent is not a problem. the benefits are great. Deloitte really has some great programs... like 6 months paid family leave for men and women! we also get up to $500 to spend on wellness (ie gym memberships). We get new work cell phones and new laptops every 2 years.","I have always been a top performer, but I do not feel my pay is reflecting that. We relieve yearly raises and sometimes bonus', but it is never more than 3%.",5.0,Rob Rush,President and CEO,39.0,16.0,,,,
3.8,2.7,3.0,False,27918,Accounting,200001.0,Accounting,False,Constantin Associates,14,3.1,OK,46,10001.0,Accounting & Legal,2.7,https://media.glassdoor.com/sqll/27918/constantin-associates-squarelogo-1429787850616.png,www.constantin.com,3.0,https://www.glassdoor.com/Reviews/Employee-Review-Constantin-Associates-RVW17133567.htm,17133567.0,True,2017-10-02 19:05:21.407,Intern,"New York, NY",People are nice and are willing to help.,You have to ask if you are an entry level intern. Because there is no systematic training for you.,5.0,Jean Francois Serval & Adriana Agbo,Partners,3.0,64.0,,,,
3.3,2.7,3.4,False,915496,Accounting,200001.0,Accounting,False,In Extenso,64,2.7,OK,37,10001.0,Accounting & Legal,3.3,https://media.glassdoor.com/sqll/915496/in-extenso-squarelogo-1481018293269.png,www.inextenso.fr,3.2,,,,,,,,,,Antoine de Riedmatten,DG,21.0,70.0,https://media.glassdoor.com/people/sqll/915496/in-extenso-antoine-de-riedmatten.png,,,
0.0,0.0,0.0,False,3122646,,,,False,Deloitte España,1,0.0,Not Applicable,-10,,,0.0,,www.deloitte.es,0.0,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,False,1127492,,,,False,Cabinet ROUX,0,0,Not Applicable,0,,,0.0,https://media.glassdoor.com/sqll/1127492/cabinet-roux-squarelogo-1455101213626.png,www.cabinet-roux.com,0.0,,,,,,,,,,Stéphane Dosne,Président du conseil d'administration,0.0,0.0,https://media.glassdoor.com/people/sqll/1127492/cabinet-roux-ceo1482380074634.png,,,
4.3,4.0,4.4,True,6632,Automotive Parts & Accessories Stores,200101.0,Automotive Parts & Accessories Stores,True,Discount Tire,843,4.1,Very Satisfied,82,10022.0,Retail,4.0,https://media.glassdoor.com/sqll/6632/discount-tire-squarelogo-1544649543751.png,www.discounttire.com,3.3,https://www.glassdoor.com/Reviews/Employee-Review-Discount-Tire-RVW30666930.htm,30666930.0,True,2019-12-02 18:46:05.96,Assistant Store Manager,,"Great people, opportunity for advancement.",Long hours not enough pay,5.0,Michael Zuieback,CEO,343.0,89.0,https://media.glassdoor.com/people/sqll/6632/discount-tire-ceo1511875353515.png,,,
0.0,0.0,0.0,False,1377230,,,,False,Anita Tire Pros,0,0,Not Applicable,0,,,0.0,,www.anitatire.com,0.0,,,,,,,,,,,,,,,,,
4.1,3.9,3.9,False,469811,Automotive Parts & Accessories Stores,200101.0,Automotive Parts & Accessories Stores,True,Mavis Discount Tire,461,4.0,Satisfied,76,10022.0,Retail,3.9,https://media.glassdoor.com/sqll/469811/mavis-discount-tire-squarelogo-1568059839971.png,www.mavistire.com,3.7,https://www.glassdoor.com/Reviews/Employee-Review-Mavis-Discount-Tire-RVW30425344.htm,30425344.0,True,2019-11-17 15:30:01.407,Tire Technician,"Atlanta, GA",A lot of hours,"Poor management, little pay and very demanding",4.0,Stephen Sorbaro,Co-Owner,338.0,83.0,,,,
1.7,2.3,1.7,False,1321188,,,,False,Discount Tire centers,6,3.0,OK,19,,,2.0,,www.discounttirecenters.com,2.2,https://www.glassdoor.com/Reviews/Employee-Review-Discount-Tire-centers-RVW28789050.htm,28789050.0,True,2019-08-22 11:54:37.017,Payroll Manager,,"A great place to work! Positive people, professional environment.",No cons to write about!,5.0,,,,,,,,
1.9,1.7,1.9,False,613988,Auto Repair & Maintenance,200034.0,Auto Repair & Maintenance,False,Tread Quarters,4,1.9,Dissatisfied,17,10007.0,"Construction, Repair & Maintenance",1.7,https://media.glassdoor.com/sqll/613988/tread-quarters-squarelogo-1546269744433.png,www.tqtire.com,1.7,https://www.glassdoor.com/Reviews/Employee-Review-Tread-Quarters-RVW9445948.htm,9445948.0,True,2016-02-03 17:26:41.82,Employee,,flexible hours. a lot of stores,no real benefits. always playing with your money,2.0,Brett Ponton,President and Chief Executive Officer,2.0,0.0,https://media.glassdoor.com/people/sqll/613988/tread-quarters-ceo1541655084240.png,"Monro, Inc.",2404214.0,https://media.glassdoor.com/sql/2404214/monro-inc-squarelogo-1546268601070.png
2.0,2.0,1.0,False,1793108,,,,False,Hilna Tires,1,3.0,OK,0,,,1.0,,www.hilnatires.com,1.0,https://www.glassdoor.com/Reviews/Employee-Review-Hilna-Tires-RVW16791716.htm,16791716.0,False,2017-09-12 16:04:29.687,Sales Associate,"Brooklyn, NY","No pressure selling, Good work staff","Lack of leadership, everyone wants to pass the buck.",3.0,,,,,,,,
5.0,5.0,5.0,False,2446783,,,,False,Interstate Tire Discount Center,1,5.0,Very Satisfied,100,,,5.0,,www.interstatetireco.com,5.0,https://www.glassdoor.com/Reviews/Employee-Review-Interstate-Tire-Discount-Center-RVW24506679.htm,24506679.0,True,2019-02-02 11:29:11.437,Sales,"Cockeysville, MD",Great people with great attitudes,Always busy with lots of cars,5.0,,,,,,,,
1.0,2.0,1.0,False,1024050,,,,False,Discount Tire & Brake,1,2.0,Dissatisfied,0,,,1.0,,www.discounttireandbrake.com,2.0,https://www.glassdoor.com/Reviews/Employee-Review-Discount-Tire-and-Brake-RVW7142508.htm,7142508.0,False,2015-07-07 15:49:02.983,Employee,,Other techs in the shop are usually very willing to help and teach those new to the automotive repair industry.,"Management at all levels need to be more knowledgeable about vehicles and automotive repair. No real room for advancement. Getting raises is like pulling teeth. Owner has no idea about cars, how repair processes work. Owner micro manages techs and would prefer speed of service over accuracy. Techs are never allowed to speak with customers, all diagnostic outcomes must be discussed with managers (front counter sales) who have little better automotive knowledge than your average customer.",2.0,,,,,,,,
0.0,0.0,0.0,False,2039837,,,,False,MK Discount Tire Center,0,0,Not Applicable,0,,,0.0,,www.mktire.com,0.0,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,False,2297829,,,,False,Master Auto Center,0,0,Not Applicable,0,,,0.0,,www.mauitires.com,0.0,,,,,,,,,,,,,,,,,
3.5,4.0,4.1,True,5406,Enterprise Software & Network Solutions,200061.0,Enterprise Software & Network Solutions,True,NetApp,3183,3.8,Satisfied,77,10013.0,Information Technology,3.5,https://media.glassdoor.com/sqll/5406/netapp-squarelogo-1445980731902.png,www.netapp.com,4.1,https://www.glassdoor.com/Reviews/Employee-Review-NetApp-RVW30581896.htm,30581896.0,True,2019-11-26 07:12:51.23,Professional Services Consultant,"Atlanta, GA","You get to work with great people and technology in a great corporate culture where people want to see, and help you succeed",Layoffs are constantly looming which negatively impacts morale.,4.0,George Kurian,CEO,951.0,85.0,https://media.glassdoor.com/people/sqll/5406/netapp-george-kurian.png,,,
3.4,3.8,4.0,False,377237,Vehicle Dealers,200119.0,Vehicle Dealers,False,Mike Smith,12,4.0,Satisfied,67,10022.0,Retail,3.8,https://media.glassdoor.com/sqll/377237/mike-smith-squarelogo-1431955427058.png,www.mikesmithdirect.com,4.1,https://www.glassdoor.com/Reviews/Employee-Review-Mike-Smith-RVW12685091.htm,12685091.0,False,2016-11-15 19:58:53.27,Driver,"Lexington, NC","Family-oriented workplace, weekends off, new trucks serviced on a regular basis",Sometimes long hours. No uniforms. Sometimes a subcontract jobs gets slow,5.0,,,,,,,,
4.0,3.9,4.2,True,27861,Health Care Services & Hospitals,200059.0,Health Care Services & Hospitals,True,Phoenix Children's Hospital,359,4.1,Very Satisfied,79,10012.0,Health Care,3.7,https://media.glassdoor.com/sqll/27861/phoenix-children-s-hospital-squarelogo-1380302155753.png,www.phoenixchildrens.org,4.0,https://www.glassdoor.com/Reviews/Employee-Review-Phoenix-Children-s-Hospital-RVW29536940.htm,29536940.0,False,2019-09-30 13:49:33.603,Emergency Department Paramedic,"Phoenix, AZ",Great scope of practice. Training was amazing and the staff was very welcoming. I felt like I was growing as a paramedic with every shift and making a huge difference in patient care.,Pay is lower than other ER's and field work. Scheduling not the best.,5.0,Bob Meyer,President and CEO,222.0,84.0,https://media.glassdoor.com/people/sqll/27861/phoenix-children-s-hospital-ceo1465578724825.png,,,
3.7,3.4,3.9,True,20189,Health Care Services & Hospitals,200059.0,Health Care Services & Hospitals,False,Massachusetts General Hospital,1257,3.9,Satisfied,81,10012.0,Health Care,3.5,https://media.glassdoor.com/sqll/20189/massachusetts-general-hospital-squarelogo.png,www.massgeneral.org,3.7,https://www.glassdoor.com/Reviews/Employee-Review-Massachusetts-General-Hospital-RVW30546784.htm,30546784.0,False,2019-11-24 06:46:37.227,Cardiac Anesthesia Technician,"Boston, MA",lot of responsibility and dependency,get used to people dying around you,4.0,Peter L. Slavin,President,345.0,85.0,https://media.glassdoor.com/people/sqll/20189/massachusetts-general-hospital-ceo1478714667156.png,Partners HealthCare,6284.0,https://media.glassdoor.com/sql/6284/partners-healthcare-squarelogo.png
3.7,4.2,3.7,True,15813,Trucking,200133.0,Trucking,False,FedEx Freight,967,3.8,Satisfied,80,10024.0,Transportation & Logistics,3.4,https://media.glassdoor.com/sqll/15813/fedex-freight-squarelogo-1557337356325.png,www.fedex.com/us/freight,3.5,https://www.glassdoor.com/Reviews/Employee-Review-FedEx-Freight-RVW30626599.htm,30626599.0,True,2019-11-29 10:17:26.743,City Driver,"Oak Creek, WI","Great management team. Pay, and benefits",Not really any cons of any kind,4.0,John A. Smith,President and CEO,43.0,85.0,https://media.glassdoor.com/people/sqll/15813/fedex-freight-ceo1557990054710.png,,,
4.0,3.9,4.2,True,3161,Investment Banking & Asset Management,200053.0,Investment Banking & Asset Management,True,Edward Jones,2692,4.0,Satisfied,77,10010.0,Finance,3.9,https://media.glassdoor.com/sqll/3161/edward-jones-squarelogo-1443443453513.png,www.edwardjones.com,4.0,https://www.glassdoor.com/Reviews/Employee-Review-Edward-Jones-RVW30623485.htm,30623485.0,True,2019-11-28 23:44:57.517,Branch Manager,,Great piece to work at,Poor Due to heavy pressure,5.0,Penny Pennington,Managing Partner,206.0,95.0,https://media.glassdoor.com/people/sqll/3161/edward-jones-ceo1546616032878.png,,,
3.3,4.0,4.4,False,1078705,,,,False,Edward M. Jones & Company,3,4.0,Satisfied,100,,,4.1,,,4.4,https://www.glassdoor.com/Reviews/Employee-Review-Edward-M-Jones-and-Company-RVW19017901.htm,19017901.0,True,2018-01-31 19:29:35.497,Employee,,Great people to work with!!!!,No major issues during my contract.,5.0,,,,,,,,
3.6,3.6,4.2,True,1093161,Computer Hardware & Software,200060.0,Computer Hardware & Software,True,HP Inc.,3292,4.0,Satisfied,82,10013.0,Information Technology,3.6,https://media.glassdoor.com/sqll/1093161/hp-inc-squarelogo-1446488317031.png,jobs.hp.com,4.1,https://www.glassdoor.com/Reviews/Employee-Review-HP-Inc-RVW30618544.htm,30618544.0,True,2019-11-28 12:29:36.42,Inside Sales Representative,"Athens, GA",good incentives with very good salary,huge workload with partners and customers,5.0,Enrique Lores,CEO,37.0,93.0,https://media.glassdoor.com/people/sqll/1093161/hp-inc-ceo1572622344960.png,,,
2.2,2.7,2.1,False,362844,Transportation Equipment Manufacturing,200075.0,Transportation Equipment Manufacturing,False,H P Pelzer Automotive Systems,34,2.5,OK,30,10015.0,Manufacturing,2.1,https://media.glassdoor.com/sqll/362844/h-p-pelzer-automotive-systems-squarelogo-1573852272449.png,www.hppelzer.com,2.0,https://www.glassdoor.com/Reviews/Employee-Review-H-P-Pelzer-Automotive-Systems-RVW29513088.htm,29513088.0,False,2019-09-29 07:49:49.643,Engineer,,Great team to work with,Limited potential for career growth,3.0,Wayne Robinson,CEO,12.0,23.0,,,,
4.0,4.0,4.2,False,915597,Telecommunications Services,200122.0,Telecommunications Services,False,HP Communications,6,4.6,Very Satisfied,100,10023.0,Telecommunications,4.5,https://media.glassdoor.com/sqll/915597/hp-communications-squarelogo-1504597558457.png,www.hpcomminc.com,3.7,https://www.glassdoor.com/Reviews/Employee-Review-HP-Communications-RVW30553042.htm,30553042.0,True,2019-11-24 18:11:33.987,Construction Manager,"San Diego, CA","CEO and VP's care about the employees
Company gives back to the employees
Always room for growth in the company
Company throws amazing Christmas party for its employees","Salary employees often have to work more than a standard 10 hour day
Yearly reviews often come with a standard raise instead of being performance based
Family life is difficult due to long hours
Lack of help from upper management to meet customer expectations at times
Employees who are not performing (in management) are not held accountable for their poor work ethic",5.0,Nicholas Goldmann,President,5.0,100.0,,,,
2.4,2.0,3.2,False,2334166,,,,False,H&P Mobile GeoChemistry,4,3.6,Satisfied,56,,,2.8,,www.handpmg.com,2.8,https://www.glassdoor.com/Reviews/Employee-Review-H-and-P-Mobile-GeoChemistry-RVW27581851.htm,27581851.0,True,2019-06-24 19:42:13.027,Mobile Lab Chemist,"San Diego, CA",feels like a family everyone is very friendly,work hours are long when you have field days,4.0,,,,,,,,
3.3,3.0,3.6,False,1412662,Construction,200036.0,Construction,False,HP Engineering,4,3.9,Satisfied,100,10007.0,"Construction, Repair & Maintenance",3.6,,www.hpengineeringinc.com,3.3,https://www.glassdoor.com/Reviews/Employee-Review-HP-Engineering-RVW25863450.htm,25863450.0,True,2019-04-26 10:48:20.18,Current Employee,"Rogers, AR","The culture at HP is work hard, play hard. The team is dedicated to providing world class designs to their clients, and the company is dedicated to providing a world class work experience to the people who work here.  Professional development for each and every team member is not just lip service, and career growth is a top priority.",Branch offices are geographically spread out and you can feel the disconnection between team members.,5.0,,,,,,,,
3.3,2.9,2.4,False,383456,IT Services,200064.0,IT Services,False,H/P Technologies,5,3.0,OK,17,10013.0,Information Technology,2.5,,www.hptechnologies.com,2.9,https://www.glassdoor.com/Reviews/Employee-Review-H-P-Technologies-RVW1425286.htm,1425286.0,True,2012-04-04 11:40:57.687,Employee,"Phoenix, AZ",Good opportunity to make great money.  A lot of great people to work with.   Relaxed enviornment where most of the people are fun to be around.,Not a lot of vacation time.  Some bad apples that need to be removed...but not enough to make it a bad place to work.,5.0,,,,,,,,
3.2,2.8,4.6,False,2864989,,,,False,HP Manufacturing,2,3.6,Satisfied,100,,,3.4,,www.hpmanufacturing.com,3.8,https://www.glassdoor.com/Reviews/Employee-Review-HP-Manufacturing-RVW30181469.htm,30181469.0,False,2019-11-04 07:07:00.21,Account Specialist,,Great management who cares about you.  Great business ethics and culture.,Expected to work late.,4.0,,,,,,,,
0.0,0.0,0.0,False,2278181,Security Services,200031.0,Security Services,False,H&P Protective Services,0,0,Not Applicable,0,10006.0,Business Services,0.0,,www.hpproserv.com,0.0,,,,,,,,,,,,,,,,,
3.5,3.5,4.5,False,360507,Industrial Manufacturing,200073.0,Industrial Manufacturing,False,H.P. France NY,2,4.0,Satisfied,49,10015.0,Manufacturing,4.5,https://media.glassdoor.com/sqll/360507/h-p-france-ny-squarelogo-1462526973770.png,www.hpgrp.com,3.5,,,,,,,,,,,,,,,,,
4.0,4.0,0.0,False,437003,Lending,200054.0,Lending,False,HP Investments,1,4.0,Satisfied,100,10010.0,Finance,3.5,,www.hpinvestmentsinc.com,5.0,,,,,,,,,,,,,,,,,
3.7,3.4,3.9,True,4138,Consulting,200028.0,Consulting,True,Accenture,52782,3.9,Satisfied,78,10006.0,Business Services,3.2,https://media.glassdoor.com/sqll/4138/accenture-squarelogo-1561558417537.png,www.accenture.com,3.5,https://www.glassdoor.com/Reviews/Employee-Review-Accenture-RVW30198546.htm,30198546.0,True,2019-11-05 01:00:20.097,Senior Analyst,"Seattle, WA","Everyone is very helpful and open
Very inclusive and diverse company
Lot of opportunity","Your job may involve a lot of travel. Usual travel is you leave on a Sunday night and come back on a Thursday night. And that can be every week depending on what you are working on.
High expectation 
Billable focused. It is a consulting firm so for every hour you don't bill the client, they lose money",5.0,Julie Sweet,CEO,975.0,93.0,https://media.glassdoor.com/people/sqll/4138/accenture-ceo1568895575013.png,,,
0.0,0.0,0.0,True,3130214,,,,False,Accenture,0,0,Not Applicable,0,,,0.0,,www.accenture.com,0.0,,,,,,,,,,,,,,,,,
4.0,2.9,5.0,False,1009738,Consulting,200028.0,Consulting,False,dgroup,3,4.0,Satisfied,100,10006.0,Business Services,4.0,https://media.glassdoor.com/sqll/1009738/dgroup-squarelogo-1494622540373.png,www.d-group.com,4.7,,,,,,,,,,,,,,,Accenture,4138.0,https://media.glassdoor.com/sql/4138/accenture-squarelogo-1561558417537.png
0.0,0.0,0.0,False,3130208,,,,False,Accenture España,0,0,Not Applicable,0,,,0.0,,www.accenture.com/es-es,0.0,,,,,,,,,,,,,,,,,
3.9,3.6,4.0,False,11701,IT Services,200064.0,IT Services,True,Avanade,1898,3.9,Satisfied,81,10013.0,Information Technology,3.5,https://media.glassdoor.com/sqll/11701/avanade-squarelogo-1530627711400.png,www.avanade.com,3.5,https://www.glassdoor.com/Reviews/Employee-Review-Avanade-RVW30658013.htm,30658013.0,True,2019-12-02 08:59:01.533,Analyst,,"- People are generally both technology and people smart
- Fair compensation
- you drive how far you advance your career
- one of the best health insurance plans I've seen to date","- initial staffing can take a while depending on experience
- if you don't like travel or change, this is not the company for you.",5.0,Pamela Maynard,CEO,37.0,99.0,https://media.glassdoor.com/people/sqll/11701/avanade-ceo1568309636404.png,,,
3.0,3.4,3.3,False,522452,Advertising & Marketing,200022.0,Advertising & Marketing,False,Fjordnet,141,3.1,OK,52,10006.0,Business Services,2.9,https://media.glassdoor.com/sqll/522452/fjordnet-squarelogo.png,www.fjordnet.com,3.4,https://www.glassdoor.com/Reviews/Employee-Review-Fjordnet-RVW25611359.htm,25611359.0,False,2019-04-10 10:46:17.107,Interaction Designer,,Came straight out of college to Fjord in DC studio and love it! Great team there!,Not always a great work life balance.,5.0,Olof Schybergson,Founder & CEO,74.0,90.0,https://media.glassdoor.com/people/sqll/522452/fjordnet-olof-schybergson.png,Accenture,4138.0,https://media.glassdoor.com/sql/4138/accenture-squarelogo-1561558417537.png
3.2,2.7,3.2,False,609607,Advertising & Marketing,200022.0,Advertising & Marketing,False,Altima°,16,3.6,Satisfied,80,10006.0,Business Services,3.0,https://media.glassdoor.com/sqll/609607/altima-squarelogo-1481041641857.png,www.altima-agency.com,3.5,https://www.glassdoor.com/Reviews/Employee-Review-Altima-RVW9800236.htm,9800236.0,True,2016-03-04 08:33:29.86,Employee,,"The NYC office is a relatively new expansion of a successful digital agency in France. This offers a unique opportunity to have the professional support and connections of a larger agency network, but still experience a great startup/entrepreneurial vibe. Best of both worlds, really. It's also interesting to work at an international level.

The clients are strong brands that present ever-changing challenges. It's definitely not dull.","The Greenpoint location can be inconvenient for some. Altima does not have a lot of name recognition in the US yet, which can make it more difficult to get your foot in the door with bigger brands. They're always impressed when we get a shot though.",5.0,Arnaud Rofidal,CEO,5.0,79.0,https://media.glassdoor.com/people/sqll/609607/altima-ceo1491824755335.png,,,
3.0,2.9,3.2,False,139004,Computer Hardware & Software,200060.0,Computer Hardware & Software,False,Coritel,33,3.0,OK,68,10013.0,Information Technology,2.8,https://media.glassdoor.com/sqll/139004/coritel-squarelogo.png,www.coritel.es,3.2,https://www.glassdoor.com/Reviews/Employee-Review-Coritel-RVW22827008.htm,22827008.0,False,2018-10-06 07:53:58.863,Employee,"Chicago, IL",Great opportunities at different client sites.,Long work hours and over promised deadlines.,2.0,Pierre Nanterme,Chairman and CEO,6.0,98.0,https://media.glassdoor.com/people/sqll/139004/coritel-ceo1495431382884.png,,,
